```csv
obiettivo,id,data,indicatore,utente,testo
0,1468195626,Mar Apr 07 00:14:05 PDT 2009,NO_QUERY,AasianBbarbie,cosa dovrei pensare?
0,1468198376,Mar Apr 07 00:15:01 PDT 2009,NO_QUERY,DaveP_Twit,Perché continuo a lavorare per posti che NON fanno il programma Cycle2Work. Lo sconto del 15% da Halfauds è sufficiente.
0,1468198676,Mar Apr 07 00:15:06 PDT 2009,NO_QUERY,iamluc,"In ufficio, facendo un lavoro irritante per il peggior cliente che abbia mai avuto. Non puoi scegliere il tuo progetto se sei un dipendente."
0,1468199133,Mar Apr 07 00:15:16 PDT 2009,NO_QUERY,lauraamalone,al fiume Wye.. Fa davvero freddo! Questa connessione internet è davvero costosa
0,1468199393,Mar Apr 07 00:15:18 PDT 2009,NO_QUERY,Abieeee,Mi sono bloccata un dito e mi fa molto male.
0,1468199745,Mar Apr 07 00:15:25 PDT 2009,NO_QUERY,ffmusicdj,DANNATA - il mio PC è COMPLETAMENTE morto, che schifo...
0,1468200563,Mar Apr 07 00:15:42 PDT 2009,NO_QUERY,julianmummery,Ho appena lasciato scadere l'abbonamento a EverQuest 2. Non ci gioco più. Non ho tempo
0,1468200671,Mar Apr 07 00:15:44 PDT 2009,NO_QUERY,jfergie84,"Ho fatto il vaccino antinfluenzale al lavoro, ora mi fa male il braccio"
0,1468201138,Mar Apr 07 00:15:53 PDT 2009,NO_QUERY,BEAUXDACIOUS,@heidimontag Adoro The Hills ma ho perso lo show stasera
0,1468201147,Mar Apr 07 00:15:53 PDT 2009,NO_QUERY,poisonfruitloop,@JesMayhemWA Stai ancora cercando di vendere la prelude?
0,1468201319,Mar Apr 07 00:15:57 PDT 2009,NO_QUERY,bumbers,"@katsun A questo punto, cerco di rimanere ottimista che non sarà così ritardato come Live365 ma ogni giorno diventa più difficile"
0,1468201440,Mar Apr 07 00:16:00 PDT 2009,NO_QUERY,joshslifestream,Twitter è giù?
0,1468201547,Mar Apr 07 00:16:04 PDT 2009,NO_QUERY,dirrtyxx,"@Kal_Penn OMG sono così arrabbiata! Eri il mio personaggio preferito, mi mancherai"
0,1468201902,Mar Apr 07 00:16:09 PDT 2009,NO_QUERY,linkinpark95033,Vorrebbe che David Cook venisse a Phoenix. Sto cercando di capire come arrivare a San Diego il 18 giugno per vederlo.... Sono ossessionata
0,1468202009,Mar Apr 07 00:16:11 PDT 2009,NO_QUERY,Brozzy,farò un nuovo inizio.. lo prometto... faccina da cucciolo extra triste...
0,1468202253,Mar Apr 07 00:16:16 PDT 2009,NO_QUERY,OscarTG,"Una bella mattinata - il sole splende, gli uccelli cantano, ho appena giocato a trappola per topi con i bambini... dannazione, ora lavoro"
0,1468202315,Mar Apr 07 00:16:17 PDT 2009,NO_QUERY,Lis311,"@AHolmes_NJ Sono riuscito a scaricare tutto prima che TA potesse cancellare il mio account. Non ho perso foto, ma ho perso quasi tutti i commenti"
0,1468202565,Mar Apr 07 00:16:25 PDT 2009,NO_QUERY,becjee,@thisisguan
0,1468202969,Mar Apr 07 00:16:34 PDT 2009,NO_QUERY,tutanrhamon,"Martedì è un giorno di pioggia, di nuovo"
0,1468203079,Mar Apr 07 00:16:34 PDT 2009,NO_QUERY,lana1711,Ha un forte mal di testa ma deve andare a lavorare
0,1468203199,Mar Apr 07 00:16:36 PDT 2009,NO_QUERY,Cezzadwen,"@ACTinglikeamama Oh, hai una ricetta per i gyros? Ho sviluppato una dipendenza in Germania, e non sono riuscito a trovarne che mi piacciano in Australia."
0,1468203427,Mar Apr 07 00:16:40 PDT 2009,NO_QUERY,twitt_twattery,Mi sento ancora una chiavica... un segno di vecchiaia, penso
0,1468203454,Mar Apr 07 00:16:41 PDT 2009,NO_QUERY,mzoraida,"@SukottoXD Oggi ho visto ghiaccio nella pioggia. Non proprio neve, ma acqua congelata, comunque."
0,1468203516,Mar Apr 07 00:16:42 PDT 2009,NO_QUERY,lindsayevans,@charp Stavo facendo la nerd e pensavo che potessero aiutarmi con la mia Metropolitan Area Network
0,1468203908,Mar Apr 07 00:16:50 PDT 2009,NO_QUERY,brea16,stanca ma non riesco a dormire.............
0,1468204359,Mar Apr 07 00:16:59 PDT 2009,NO_QUERY,HoLLyWooDAiNTi,@JBeauty lol BUONANOTTE
0,1468204520,Mar Apr 07 00:17:02 PDT 2009,NO_QUERY,Husain_Nemer,Sono a letto, di fronte al muro, cercando di rilassarmi, ma sento tante cose e il suono dell'aria condizionata è così forte
0,1468204943,Mar Apr 07 00:17:11 PDT 2009,NO_QUERY,smabbi,Qualcuno deve dare una casa a questo bambino!!! Lo farei ma è un po' troppo presto http://tinyurl.com/dzbppd
0,1468205246,Mar Apr 07 00:17:19 PDT 2009,NO_QUERY,badgirlbritt,A letto. Finalmente! Lunga giornata domani
0,1468205332,Mar Apr 07 00:17:20 PDT 2009,NO_QUERY,LCornman,Non riesco a dormire. Ugh. Se questo diventerà una tendenza, dovrò trovare qualcosa da fare nelle mie ore notturne. Leggere? Imparare una lingua?
0,1468205464,Mar Apr 07 00:17:20 PDT 2009,NO_QUERY,momentbymoment1,Airlie è malata e ora anche Mason è malato. Perderà la sua festa scolastica
0,1468205490,Mar Apr 07 00:17:23 PDT 2009,NO_QUERY,Layla_Robinson,Il nostro viaggio è stato annullato. Vedi l'ultimo post del blog per info http://kiwinova.blogspot.com/
0,1468205749,Mar Apr 07 00:17:26 PDT 2009,NO_QUERY,gregacious,Ho appena visto 1 piccola e 1 enorme pastinaca in acqua alta un metro al largo della spiaggia di Catseye con la bassa marea. Ancora nessuna tartaruga.
0,1468205852,Mar Apr 07 00:17:29 PDT 2009,NO_QUERY,shenrick,Devo aggiornare la mia foto perché sembro vecchio e grasso. Oh, sono vecchio e grasso. Giocare a badminton non funziona per il peso
0,1468205916,Mar Apr 07 00:17:32 PDT 2009,NO_QUERY,team222badbrad,Ho appena visto alcuni fiocchi di neve
0,1468206067,Mar Apr 07 00:17:34 PDT 2009,NO_QUERY,babyhoney73,"lol, honeybaby, sembro una pubblicità di Ny-Quil. quella parola sembra giusta solo con uno sfondo verde. Voglio dormire ma non riesco"
0,1468206216,Mar Apr 07 00:17:36 PDT 2009,NO_QUERY,Jared64,"Mi sento dolorante, brutta idea andare a correre quando si è malati"
0,1468206330,Mar Apr 07 00:17:38 PDT 2009,NO_QUERY,christeeeny,T___T ho bisogno di più sonno ma il mio corpo non me lo permette quindi disegnerò invece &lt;3
0,1468206341,Mar Apr 07 00:17:39 PDT 2009,NO_QUERY,Deb84,"@30SECONDSTOMARS: Grazie per le vostre preghiere, questi giorni sono molto difficili"
0,1468206353,Mar Apr 07 00:17:41 PDT 2009,NO_QUERY,Second_Advent,@vanidosa27 Cosa c'è che non va? perché hai bisogno di un inalatore? Non sapevo nemmeno che fossi malato, spero ti senta meglio
0,1468206515,Mar Apr 07 00:17:42 PDT 2009,NO_QUERY,Jetske1977,"@eri74 Buongiorno! hahaha, fammi indovinare.... CB? hahaha io no"
0,1468206560,Mar Apr 07 00:17:43 PDT 2009,NO_QUERY,rynequin,"Non sa perché, ma si sente molto giù. E un viaggio in palestra non ha aiutato"
0,1468206562,Mar Apr 07 00:17:44 PDT 2009,NO_QUERY,amydunnit,Il computer/internet mi odia stasera... giuro. E non trovo il cavo USB per il mio sidekick
0,1468206751,Mar Apr 07 00:17:47 PDT 2009,NO_QUERY,CaitlinInStIves,Oggi porto Angus a un controllo. Lo temo sempre in silenzio ma questa volta sta male quindi so che i test di funzionalità polmonare faranno schifo.
0,1468206805,Mar Apr 07 00:17:48 PDT 2009,NO_QUERY,valtan29,"@grahamcracker Se solo lavorassi al Dipartimento di Polizia di Melbourne Victoria o ai taxi della città di Melbourne."
0,1468206822,Mar Apr 07 00:17:48 PDT 2009,NO_QUERY,88claytions,facendo i compiti...
0,1468207090,Mar Apr 07 00:17:53 PDT 2009,NO_QUERY,SkaiKang,ha capito che Twitter sta ricevendo più attenzione da sua mamma che da lei....hahaha CHE NOIA!
0,1468207293,Mar Apr 07 00:17:58 PDT 2009,NO_QUERY,hayles,"@m0nkfish Eww. I baci di Hershey sono ok, ma non eccezionali"
0,1468207611,Mar Apr 07 00:18:04 PDT 2009,NO_QUERY,justnikkii,whoa ho super fame. I cereali Life con granola e lamponi mi stanno chiamando
0,1468207891,Mar Apr 07 00:18:09 PDT 2009,NO_QUERY,amberleyx,vuole andare all'Easterfest
0,1468207984,Mar Apr 07 00:18:11 PDT 2009,NO_QUERY,blondeelocks,Davvero delusa da Gossip Girl... è l'unica cosa che rende buoni i miei lunedì e tutto quello che danno sono repliche...
0,1468208830,Mar Apr 07 00:18:29 PDT 2009,NO_QUERY,MiaLotta,sto cercando di far entrare tutte le mie cose in una piccola borsa così posso portarla come bagaglio a mano. non credo che funzionerà
0,1468208947,Mar Apr 07 00:18:32 PDT 2009,NO_QUERY,bronte_saurus,"@sunky essere adulti è orribile, vero?"
0,1468209066,Mar Apr 07 00:18:35 PDT 2009,NO_QUERY,Weebeasty,"@SEAF2009 Sto seriamente considerando di improvvisare. Ho perso l'anno scorso perché ero così malato."
0,1468209131,Mar Apr 07 00:18:36 PDT 2009,NO_QUERY,tomux,"@innocentdrinks COCA-COLA!? 20% di minoranza? Davvero? Non è uno scherzo del pesce d'aprile? Potete restituirlo? Così deprimente. Eri un marchio preferito. Triste"
0,1468209206,Mar Apr 07 00:18:37 PDT 2009,NO_QUERY,Trudence,ha appena salutato il marito che se ne va in giro per il mondo
0,1468209388,Mar Apr 07 00:18:42 PDT 2009,NO_QUERY,khanhlnq,@ChauV ho tante cose da fare
0,1468209640,Mar Apr 07 00:18:46 PDT 2009,NO_QUERY,prasannathani,"@bkGirlFriday amico, oggi ha nevicato qui... non riesco a immaginare il tempo alle Hawaii in questo momento"
0,1468209946,Mar Apr 07 00:18:52 PDT 2009,NO_QUERY,feeebiy,"aggiornando il mio profilo myspace, ho bisogno di più follower perché è un po' triste averne solo uno"
0,1468209990,Mar Apr 07 00:18:53 PDT 2009,NO_QUERY,AasianBbarbie,"quando leggi i miei aggiornamenti, blogspot, bacheca su myspace, ecc. Potresti capirlo da solo. Non mi interessa"
0,1468210175,Mar Apr 07 00:18:56 PDT 2009,NO_QUERY,supergirlnancy,@thelmarockz Thelma non vedo niente, vedo solo me e i tuoi commenti
0,1468210391,Mar Apr 07 00:19:01 PDT 2009,NO_QUERY,mistac,"Tornato al lavoro, devo andare a Zeist tra un minuto. Ma voglio restare qui a fare un po' di lavoro"
0,1468210446,Mar Apr 07 00:19:02 PDT 2009,NO_QUERY,TwiceNightly,Pensavo si potesse comprare Silent Hill per la PSP sul PS Store? Non riesco a trovarlo da nessuna parte?
0,1468210470,Mar Apr 07 00:19:02 PDT 2009,NO_QUERY,strategist_X,Faccio le mie tasse. Non sono di ottimo umore per questo
0,1468210695,Mar Apr 07 00:19:07 PDT 2009,NO_QUERY,StellyJ,Non mi piace dormire da sola, piccola
0,1468210718,Mar Apr 07 00:19:07 PDT 2009,NO_QUERY,LilaiPiolin,"NON AVREI MAI PENSATO DI POTER ODIARE QUALCUNO, MA TI ODIO DAVVERO TU TOBE D...., TI HO DATO SOLO TUTTO IL MIO AMORE E TU MI PAGHI COSÌ MALE! "
0,1468210813,Mar Apr 07 00:19:09 PDT 2009,NO_QUERY,mcsteph94,"@tommcfly ehi, vi ho visto suonare a Pushover... non sono riuscito a incontrarvi però a causa della CODA ENORME, ero molto arrabbiato ='( lol... un messaggio compenserebbe!"
0,1468210976,Mar Apr 07 00:19:13 PDT 2009,NO_QUERY,mizcupcakekid,Vado a dormire adesso. Johnny è appena morto in The OC.
0,1468211151,Mar Apr 07 00:19:16 PDT 2009,NO_QUERY,jennychoi,di nuovo con il sonno incasinato... ho deciso di andare a fare i compiti invece
0,1468211474,Mar Apr 07 00:19:23 PDT 2009,NO_QUERY,ramdomthoughts,@OscarTG Buongiorno. Purtroppo niente sole qui
0,1468211799,Mar Apr 07 00:19:30 PDT 2009,NO_QUERY,Send2george,Ho bisogno di una vacanza, solo un giorno libero quest'anno.
0,1468212015,Mar Apr 07 00:19:35 PDT 2009,NO_QUERY,kulit,"@stephenkruiser mi dispiace per il tuo cane."
0,1468212055,Mar Apr 07 00:19:35 PDT 2009,NO_QUERY,Rioter,@trash_kitten la soluzione verrà trovata!
0,1468212076,Mar Apr 07 00:19:36 PDT 2009,NO_QUERY,Blobby101,Devo fare la revisione di spagnolo oggi
0,1468212357,Mar Apr 07 00:19:41 PDT 2009,NO_QUERY,justtwig,ha il raffreddore per aver giocato fuori ieri
0,1468212381,Mar Apr 07 00:19:42 PDT 2009,NO_QUERY,abbeeey,perché lo stik-o deve essere al cioccolato?!
0,1468212382,Mar Apr 07 00:19:42 PDT 2009,NO_QUERY,Colsi,Ho bisogno di SIMS 3. Gaah!
0,1468212970,Mar Apr 07 00:19:55 PDT 2009,NO_QUERY,kiddoKayla,sta ascoltando una canzone fantastica ma non so il nome ma voglio caricarla su Limewire!!!!!
0,1468213513,Mar Apr 07 00:20:05 PDT 2009,NO_QUERY,janeybelle15,"@Linda_James Non sono una persona mattutina! Non lo sono mai stata, preferisco la notte!"
0,1468213929,Mar Apr 07 00:20:16 PDT 2009,NO_QUERY,carlo_piana,"@smaffulli correzione: non te lo dicono, ma c'è un certificato. Come puoi usarlo è un'altra questione, e senza Win ancora un'altra!"
0,1468214179,Mar Apr 07 00:20:17 PDT 2009,NO_QUERY,Caprica,"@ktml Penso che sia colpa di iTunes se non riesco a scaricarlo sul mio Mac ora ""negozio occupato"" se ce l'hai, qualcosa di fantastico nell'aggiornamento del camerakit?"
0,1468214303,Mar Apr 07 00:20:20 PDT 2009,NO_QUERY,debbiechong,@KateriH Com'è stata la cena al TJ stasera? Il mio congelatore si è sciolto.
0,1468214335,Mar Apr 07 00:20:20 PDT 2009,NO_QUERY,kkjordan,"@martiy ouchies. buona giornata....... e buonanotte @SuperTim."
0,1468214434,Mar Apr 07 00:20:22 PDT 2009,NO_QUERY,lindseyviloria,"@geoffmartinez andrai in Messico a Pasqua? Perché?"
0,1468214644,Mar Apr 07 00:20:26 PDT 2009,NO_QUERY,suberunker,Early Twitter Buzz: Star Trek Ha una premiere segreta ad Austin - http://is.gd/r9vr Cavolo! Vorrei essere lì...
0,1468214967,Mar Apr 07 00:20:32 PDT 2009,NO_QUERY,jwhou,credo di starmi ammalando.
0,1468215113,Mar Apr 07 00:20:36 PDT 2009,NO_QUERY,stacygemina,buon compleanno Jaime. Ti amo&lt;3. ... ufficialmente fregata in questo momento. esame di metà semestre. quiz. 2 progetti. e un libro di 300 pagine. sparami. per favore.
0,1468215627,Mar Apr 07 00:20:45 PDT 2009,NO_QUERY,florermisslove,revisionando il mio saggio e parlando con mio marito su AIM
0,1468215862,Mar Apr 07 00:20:53 PDT 2009,NO_QUERY,smashleeca,"@LizDinkel lol, me l'aspettavo... ma non si sa mai. Non parliamo più, forse sei diventata facilmente offesa..."
0,1468215904,Mar Apr 07 00:20:52 PDT 2009,NO_QUERY,Smallshinyant,"traffico non così male come al solito, quindi super presto per la riunione"
0,1468215977,Mar Apr 07 00:20:53 PDT 2009,NO_QUERY,marthaFRESH,ehi è stato strano il mio twitter è stato cancellato
0,1468216025,Mar Apr 07 00:20:54 PDT 2009,NO_QUERY,MoniqueMay,Non si eccitano sulla costa est ... nemmeno con E40
0,1468216087,Mar Apr 07 00:20:55 PDT 2009,NO_QUERY,robcthegeek,"Banana perfettamente matura e fresca va nella borsa. Arrivo in ufficio, sembra che sia stata investita da un treno merci. Povera banana"
0,1468216134,Mar Apr 07 00:20:57 PDT 2009,NO_QUERY,sabbygee20,casa. mc. annoiato. mi manca. chi? lui. sospiro. sono annoiato. l'esame tadi & andava bene. giovedì di nuovo esame. gaaaaaaaaaaaaaahhh!
0,1468216266,Mar Apr 07 00:21:02 PDT 2009,NO_QUERY,hollywood_sign,Rufus Rufus Rufus! Assolutamente geniale!!!! Peccato che mia mamma sia una tale brontolona o potrei ascoltarlo mentre lavoro
0,1468216313,Mar Apr 07 00:21:00 PDT 2009,NO_QUERY,maddykittun,io e @maddeh siamo così in sintonia che a entrambi ci fa male lo stomaco in questo momento
0,1468216327,Mar Apr 07 00:21:00 PDT 2009,NO_QUERY,UlTrAViOlEtlArI,studiando economia, come posso ricordare così tanto????
0,1468216479,Mar Apr 07 00:21:03 PDT 2009,NO_QUERY,tresa_ita,...è solo febbre...
0,1468216565,Mar Apr 07 00:21:06 PDT 2009,NO_QUERY,habitants,perché come Troybolton è il supersexy. omfgz. i miei boccioli d'unghia - piange -
0,1468217088,Mar Apr 07 00:21:15 PDT 2009,NO_QUERY,penqueen,"Arghh! Mi prudono le mani!! Potrebbe essere che oltre alla mia 'allergia' alla carne di manzo, non posso più mangiare pollo??"
0,1468217419,Mar Apr 07 00:21:22 PDT 2009,NO_QUERY,donalyza,Non riesco a dormire. Mi manca la persona che amo di più da 7 anni della mia vita. Se solo...
0,1468217493,Mar Apr 07 00:21:24 PDT 2009,NO_QUERY,SimonFilmer,È ora di mettermi in moto e iniziare la giornata
0,1468217673,Mar Apr 07 00:21:28 PDT 2009,NO_QUERY,ValkyrieOne,Dovrei davvero andare a dormire per potermi alzare presto domani (anzi, oggi)
0,1468217851,Mar Apr 07 00:21:33 PDT 2009,NO_QUERY,reedbraden,Abbastanza sicuro di avere l'influenza.
0,1468217987,Mar Apr 07 00:21:35 PDT 2009,NO_QUERY,salvadylan,Mi toglierò da questa miseria e andrò a letto, accidenti. Ugh
0,1468218798,Mar Apr 07 00:21:52 PDT 2009,NO_QUERY,Sucalakafufu,è di nuovo nel laboratorio di matematica
0,1468218859,Mar Apr 07 00:21:53 PDT 2009,NO_QUERY,J_Moneyy,non voglio lasciare il Colorado! Le 4:15 del mattino arriveranno troppo presto!!
0,1468219096,Mar Apr 07 00:21:58 PDT 2009,NO_QUERY,emmaketurah,"@brightillusions solo uno a ricoprire quella posizione. Hanno appena rafforzato i nostri confini o qualcosa del genere. Il che fa schifo, voglio che tu ti trasferisca qui!"
0,1468219210,Mar Apr 07 00:22:02 PDT 2009,NO_QUERY,balmain_belle,"Dove la magia accade ogni mese LOL Sophia ha fatto un lavoro eccezionale, come al solito! Cosa mangerò per cena? http://twitpic.com/2y5bz"
0,1468219521,Mar Apr 07 00:22:07 PDT 2009,NO_QUERY,jtmal0723,@jmielcarz mandami un po' di quel calore... fa freddo
0,1468219688,Mar Apr 07 00:22:10 PDT 2009,NO_QUERY,CassetteCoast,Potere di levitare?... ancora negativo.
0,1468220489,Mar Apr 07 00:22:28 PDT 2009,NO_QUERY,xallthatjazzx,Sto cercando davvero di non ammalarmi per tutte le cose che ho appena preso per sbarazzarmi della tosse.
0,1468220615,Mar Apr 07 00:22:31 PDT 2009,NO_QUERY,momokitty,tornato dal casinò, un grande perdente!
0,1468220880,Mar Apr 07 00:22:36 PDT 2009,NO_QUERY,Damn_Knit_Blast,Anche una settimana di quattro giorni sembra troppo lunga. Voglio restare a letto!
0,1468221028,Mar Apr 07 00:22:40 PDT 2009,NO_QUERY,giventofly_0,@theajp Contento che ti sia piaciuto, amico. Hai altri concerti in programma nel prossimo futuro? Nessuno all'orizzonte per me al momento
0,1468221048,Mar Apr 07 00:22:43 PDT 2009,NO_QUERY,katc84,non si sente al 100% oggi
0,1468221061,Mar Apr 07 00:22:40 PDT 2009,NO_QUERY,sebby_peek,vado a guardare Julian giocare a basket. voglio Phoebe
0,1468221604,Mar Apr 07 00:22:52 PDT 2009,NO_QUERY,nutsjel,@DuncanMacrae hmmm beh buona fortuna con quello.....
0,1468222195,Mar Apr 07 00:23:04 PDT 2009,NO_QUERY,_maise_,ho appena ricevuto una lettera di rifiuto dal bazar bizzarro. triste. non vedevo l'ora di fare un viaggio per essere un venditore lì
0,1468223212,Mar Apr 07 00:23:25 PDT 2009,NO_QUERY,Ailsa_Brown,Ora ancora più infastidita da Bones. Avrei preferito la gratuità grossolana. Povera Angela
0,1468223262,Mar Apr 07 00:23:26 PDT 2009,NO_QUERY,studyaust,"@OnlineMigration anch'io!, anche se sto ancora andando hehe"
0,1468223318,Mar Apr 07 00:23:27 PDT 2009,NO_QUERY,twolley,Sono a letto alle 3 del mattino perché la mia pancia batte la musica così male che ho dovuto alzarmi. non riesco a mangiare. Calorie non bruciabili non fanno bene ai miei "addominali" Ho fame!
0,1468223525,Mar Apr 07 00:23:32 PDT 2009,NO_QUERY,LennyMB,A letto... Lavoro domani mattina
0,1468223633,Mar Apr 07 00:23:34 PDT 2009,NO_QUERY,frkndork,Niente pioggia, per favore
0,1468223744,Mar Apr 07 00:23:36 PDT 2009,NO_QUERY,tickvg,@gabysslave grazie - anche tu! Devo scrivere un saggio
0,1468223853,Mar Apr 07 00:23:39 PDT 2009,NO_QUERY,NeverWanderer,"Cazzo! La casa di Len Wein ha preso fuoco oggi. La famiglia è al sicuro, ma hanno perso il loro cane."
0,1468223944,Mar Apr 07 00:23:41 PDT 2009,NO_QUERY,innocuous08,pensa che i disegni fattoriali saranno la morte del mio test "A". Chi si inventa queste cose "matematiche" confuse? Ugh
0,1468223982,Mar Apr 07 00:23:42 PDT 2009,NO_QUERY,lee_milton,@schnicklefritz OMG! Ho lo stesso problema! L'ho prestato a qualcuno e non me l'hanno mai restituito!!!
0,1468224250,Mar Apr 07 00:23:49 PDT 2009,NO_QUERY,lindseykanno,"@friendlypharm peccato che sia vero, per la maggior parte"
0,1468224344,Mar Apr 07 00:23:49 PDT 2009,NO_QUERY,SoEdith,@THEcamacho dannazione, volevo sentire che studiare fa schifo
0,1468224414,Mar Apr 07 00:23:54 PDT 2009,NO_QUERY,MAGGIECHICKEN,YAY Hannah Montana su Disney Channel divertente ...... NON
0,1468224726,Mar Apr 07 00:23:57 PDT 2009,NO_QUERY,alanajaynee,tutte le foto che cerco di caricare sono troppo grandi
0,1468224819,Mar Apr 07 00:23:59 PDT 2009,NO_QUERY,PamsLove,In qualche parte del mondo in questo momento il sole splende e le persone sono impegnate... ma non qui
0,1468225259,Mar Apr 07 00:24:08 PDT 2009,NO_QUERY,pibby,@Labrys67 la chat è rotta?
0,1468225507,Mar Apr 07 00:24:15 PDT 2009,NO_QUERY,3SERINA3,"@ruthclayton oh non sarò la tua cagna, ma sarò LA SUA.. muwahaha"
0,1468225756,Mar Apr 07 00:24:18 PDT 2009,NO_QUERY,keefster,Mi sono sorpreso a cercare l'iPhone. Avevo promesso che non mi sarei torturato perché mi mancano ancora 6 mesi sul mio contratto attuale
0,1468226377,Mar Apr 07 00:24:32 PDT 2009,NO_QUERY,KristenCB,Buonanotte a tutti. Beh, non mi sento molto meglio e domani andrò dal medico.
0,1468227280,Mar Apr 07 00:24:52 PDT 2009,NO_QUERY,sabrinabryan,@cardinaire anch'io
0,1468227345,Mar Apr 07 00:24:54 PDT 2009,NO_QUERY,_coops_,Cazzo sono un po' stanco! E non ho ancora visto Otalia
0,1468227353,Mar Apr 07 00:24:53 PDT 2009,NO_QUERY,MasumiPatootie,"vado a letto adesso - sorprendente??? Non proprio, domani ho scuola, esatto, le mie vacanze di primavera sono finite"
0,1468227480,Mar Apr 07 00:24:56 PDT 2009,NO_QUERY,Lozzy0910,Rivoglio la sua macchina fotografica!
0,1468227525,Mar Apr 07 00:24:58 PDT 2009,NO_QUERY,LaLoulou,primo: UNC HA DOMINATO!!!!!!!!!!!!!!. secondo: The Hills è tornato (alleluia). terzo: documento di economia? la copula gaussiana non c'entra ASSOLUTAMENTE NIENTE
0,1468227755,Mar Apr 07 00:25:04 PDT 2009,NO_QUERY,c5toland,È fisicamente stanco ma non riesce a dormire
0,1468228123,Mar Apr 07 00:25:08 PDT 2009,NO_QUERY,Rainuryn,grazie a papà per avermi ""portato"" croissant al tonno sapendo che ho avuto riunioni una dietro l'altra fin dal mattino & Zuraidah grazie per avermi comprato il mio FRAPPUCCINO MOCHA STARBUCKS PREFERITO
0,1468228341,Mar Apr 07 00:25:13 PDT 2009,NO_QUERY,pauldthompson,"@RussyRhubarb Un nuovo nome Twitter senza dirmelo? Bu. A proposito, credo che Oberon sia morto. Non lo vedo da anni..."
