obiettivo,id,data,indicatore,utente,testo
0,1467825883,Mon Apr 06 22:23:43 PDT 2009,NO_QUERY,deelau,"L'abbigliamento da palestra di oggi era: canotta Puma, pantaloncini Adidas.......e calze da lavoro nere e scarpe di pelle. Per fortuna non ho incontrato ragazze carine."
0,1467826052,Mon Apr 06 22:23:45 PDT 2009,NO_QUERY,paulseverio,Perché non mostri la mia posizione?! http://twitpic.com/2y2es
0,1467833672,Mon Apr 06 22:25:44 PDT 2009,NO_QUERY,iv3tte,Niente picnic. Il mio telefono sa di agrumi.
0,1467833690,Mon Apr 06 22:25:44 PDT 2009,NO_QUERY,fedunska,"@ashleyac Il mio asino è sensibile a tali commenti. Tuttavia, lui (e io) saremmo lieti di vederti al più presto. Il caricabatterie è ancora scomparso."
0,1467833736,Mon Apr 06 22:25:45 PDT 2009,NO_QUERY,MagicalMason,Niente nuovo CSI stasera. FML
0,1467833799,Mon Apr 06 22:25:46 PDT 2009,NO_QUERY,kaelaaa,penso che mi facciano male le braccia per il tennis
0,1467834001,Mon Apr 06 22:25:49 PDT 2009,NO_QUERY,emo_holic,si chiede perché qualcuno che ti piace così tanto può renderti così infelice in un secondo. Depresso.
0,1467834053,Mon Apr 06 22:25:52 PDT 2009,NO_QUERY,thelazyboy,dormi presto... odio solo dire addio e a domani per la notte.
0,1467834227,Mon Apr 06 22:25:53 PDT 2009,NO_QUERY,driveaway2008,"@statravelAU ho appena ricevuto la tua newsletter, quelle tariffe sono davvero incredibili, peccato che ho già prenotato e pagato la mia"
0,1467834239,Mon Apr 06 22:25:53 PDT 2009,NO_QUERY,mscha,mi manca il mio ragazzo
0,1467834265,Mon Apr 06 22:25:54 PDT 2009,NO_QUERY,mike_webster_au,"@markhardy1974 Anch'io #itm"
0,1467834284,Mon Apr 06 22:25:54 PDT 2009,NO_QUERY,basiabeans,Dannazione... Non ho gesso! LA MIA LAVAGNA È INUTILE
0,1467834400,Mon Apr 06 22:25:56 PDT 2009,NO_QUERY,calihonda2001,"si è divertita un mondo alla Getty Villa, ma odia di aver avuto mal di gola tutto il giorno. E sta peggiorando"
0,1467834817,Mon Apr 06 22:26:02 PDT 2009,NO_QUERY,djwayneski,"@msdrama ehi, mi sei mancata alla riunione, come va, mamma"
0,1467835085,Mon Apr 06 22:26:06 PDT 2009,NO_QUERY,Ceejison,"Mi fa male la pancia. Mi chiedo se l'ipnosi c'entri qualcosa? Se sì, funziona, ho capito, SMETTI DI FUMARE!!!"
0,1467835198,Mon Apr 06 22:26:08 PDT 2009,NO_QUERY,ItsBrigittaYo,perché sono sempre quelle grasse?!
0,1467835305,Mon Apr 06 22:26:10 PDT 2009,NO_QUERY,MissLaura317,"@januarycrimson Scusa, tesoro!! La mia famiglia mi infastidisce anch'io. Per fortuna, dormono adesso. Muahaha. *risata malvagia*"
0,1467835345,Mon Apr 06 22:26:10 PDT 2009,NO_QUERY,RU_it_girl,"@Hollywoodheat Avrei dovuto prestare più attenzione quando abbiamo studiato Photoshop nel mio corso di progettazione di pagine web all'università"
0,1467835577,Mon Apr 06 22:26:14 PDT 2009,NO_QUERY,viviana09,mercoledì è il mio compleanno! non so cosa fare!!
0,1467835880,Mon Apr 06 22:26:18 PDT 2009,NO_QUERY,disneyfan4eva,Povero Cameron (The Hills)
0,1467836024,Mon Apr 06 22:26:21 PDT 2009,NO_QUERY,RoseMaryK,"pregate per me, per favore, l'ex minaccia di fare casino alla festa del primo compleanno del nostro bambino. Che idiota. E ho ancora mal di testa"
0,1467836111,Mon Apr 06 22:26:22 PDT 2009,NO_QUERY,perrohunter,"@makeherfamous hmm, ti piace davvero stare con lui? se i problemi sono troppo costanti dovresti pensarci meglio, trovare qualcuno di simile"
0,1467836448,Mon Apr 06 22:26:27 PDT 2009,NO_QUERY,Dogbook,Strider è un cucciolo malato http://apps.facebook.com/dogbook/profile/view/5248435
0,1467836500,Mon Apr 06 22:26:28 PDT 2009,NO_QUERY,natalieantipas,"allora Rylee, Grace... volete andare alla festa di Steve o no?? PURTROPPO VISTO CHE È PASQUA NON POTRÒ FARE MOLTO MA OHH VA BEH....."
0,1467836576,Mon Apr 06 22:26:29 PDT 2009,NO_QUERY,timdonnelly,"ehi, ho effettivamente vinto uno dei miei gironi! Peccato che non fosse quello per soldi"
0,1467836583,Mon Apr 06 22:26:29 PDT 2009,NO_QUERY,homeworld,"@stark TU non mi segui nemmeno e io lavoro per te!"
0,1467836859,Mon Apr 06 22:26:33 PDT 2009,NO_QUERY,willy_chaz,Una brutta serata per le squadre preferite: Astros e Spartans perdono. La serata con T.W. è stata buona.
0,1467836873,Mon Apr 06 22:26:33 PDT 2009,NO_QUERY,LeakySpoon,Corpo di una ragazza scomparsa nel Nord della California trovato: La polizia ha trovato i resti di una ragazza scomparsa nel Nord della California .. http://tr.im/imji
0,1467837189,Mon Apr 06 22:26:38 PDT 2009,NO_QUERY,cityrat59,"@mangaaa Spero che aumenteranno la capacità velocemente, ieri è stato un tale dolore. Ho avuto la balena del fallimento +15 volte in 2 ore...."
0,1467837384,Mon Apr 06 22:26:42 PDT 2009,NO_QUERY,kenandise,In ritardo con le mie lezioni per il lavoro
0,1467837470,Mon Apr 06 22:26:43 PDT 2009,NO_QUERY,annette414,guardando &quot;House&quot;
0,1467837579,Mon Apr 06 22:26:45 PDT 2009,NO_QUERY,blackheartbunny,"@kpreyes Ti ricordi la mia gamba zoppa? Colpisce di nuovo questa volta è serio"
0,1467837602,Mon Apr 06 22:26:45 PDT 2009,NO_QUERY,GetGary,"@paradisej ok, lo farò. Ci sono tutti i tipi di lamentele su questo laptop online riguardo al surriscaldamento, ma nessun richiamo"
0,1467837762,Mon Apr 06 22:26:48 PDT 2009,NO_QUERY,Dogbook,Emily sarà contenta quando la mamma avrà finito il suo nuovo lavoro. Le manca. http://apps.facebook.com/dogbook/profile/view/6176014
0,1467837819,Mon Apr 06 22:26:49 PDT 2009,NO_QUERY,SimoniNicole,preferirei che la prima parte inviasse messaggi cattivi piuttosto che la terza parte inviasse messaggi contrastanti. Secondo anno di nuovo?
0,1467837888,Mon Apr 06 22:26:52 PDT 2009,NO_QUERY,wireandroses,"@Henkuyinepu è sopravvalutato"
0,1467838188,Mon Apr 06 22:26:54 PDT 2009,NO_QUERY,jess_higley,"@marykatherine_q lo so! L'ho sentito questo pomeriggio e mi sono chiesta la stessa cosa. Mosca è così indietro con i tempi"
0,1467838189,Mon Apr 06 22:26:54 PDT 2009,NO_QUERY,missannabanana,a letto senza voce..
0,1467838362,Mon Apr 06 22:26:57 PDT 2009,NO_QUERY,Zella17,Sono così triste!!! hanno ucciso Kutner su House. Perchéeeee
0,1467838419,Mon Apr 06 22:27:00 PDT 2009,NO_QUERY,polarna10,"@jacobsummers Scusa, di' loro mea culpa da parte mia e che mi dispiace davvero."
0,1467838433,Mon Apr 06 22:26:58 PDT 2009,NO_QUERY,megan_rice,"@Alliana07 non aveva alcun senso per me, la cosa del suicidio. Mi rifiuto di credere che sia davvero successo quello."
0,1467838630,Mon Apr 06 22:27:02 PDT 2009,NO_QUERY,ashleyirvin,"@salancaster spero tu stia bene."
0,1467839007,Mon Apr 06 22:27:08 PDT 2009,NO_QUERY,eyezup,"@mercedesashley Dannazione! La fatica è stimolante e rattristante allo stesso tempo. Non voglio che tu smetta perché mi piace quello che fai! Tanto amore"
0,1467839405,Mon Apr 06 22:27:15 PDT 2009,NO_QUERY,Jonas_Dreamgirl,"@HibaNick sì, aww ma so che non avrei alcuna possibilità"
0,1467839450,Mon Apr 06 22:27:16 PDT 2009,NO_QUERY,BreannaBonana,ugh. non riesco a dormire. sono l'1:30.
0,1467839477,Mon Apr 06 22:27:16 PDT 2009,NO_QUERY,becklyn13,Sto a Crooners. Voglio cantare. Non posso. Fa schifo.
0,1467839586,Mon Apr 06 22:27:18 PDT 2009,NO_QUERY,sonyolmos,"@eRRe_sC aww mi mancate anche voi.. parto per BH domani ""mattina"" credo.. aww voglio andare in spiaggia con voi ragazze!!"
0,1467839737,Mon Apr 06 22:27:21 PDT 2009,NO_QUERY,JenBah,È incazzata perché non ci sono ASBA per una stazione radio.
0,1467839816,Mon Apr 06 22:27:22 PDT 2009,NO_QUERY,viviana09,mercoledì è il mio compleanno e non so cosa fare!
0,1467840016,Mon Apr 06 22:27:25 PDT 2009,NO_QUERY,BustaBusta,So che la mia vita è stata stravolta quando ho pensato che un po' di Ramen suonerebbe bene.
0,1467840386,Mon Apr 06 22:27:31 PDT 2009,NO_QUERY,MadameCrow,Sono in dolore. Mi fanno male la schiena e i fianchi. Per non parlare del fatto che piangere è un fallimento.
0,1467840552,Mon Apr 06 22:27:34 PDT 2009,NO_QUERY,weefranniev,"Spuntino notturno, bicchiere di succo d'arancia perché sono ""malato"", poi di nuovo a dormire... ugh odio ammalarmi..."
0,1467840629,Mon Apr 06 22:27:35 PDT 2009,NO_QUERY,ikimmyy,"@allyheman ma.. ma.. ma.. non sono una grande fan di Camilla Belle"
0,1467841189,Mon Apr 06 22:27:45 PDT 2009,NO_QUERY,yolie81,"@grum WAH non riesco a vedere la clip, devono essere i filtri idioti del lavoro. Non vedo l'ora di avere un computer. Un'altra cosa di cui incolpare l'ex. Mi ha rotto il mio"
0,1467841204,Mon Apr 06 22:27:45 PDT 2009,NO_QUERY,spacks,Questa settimana sembra farsi sempre più lunga in termini di quanto devo fare... e quanto effettivamente riuscirò a fare
0,1467841832,Mon Apr 06 22:27:55 PDT 2009,NO_QUERY,bgoers,Ho così freddo
0,1467841885,Mon Apr 06 22:27:56 PDT 2009,NO_QUERY,MissPassion,"@thecoolestout Ehhh non farlo. Il tempo diventerà brutto domani"
0,1467841897,Mon Apr 06 22:27:56 PDT 2009,NO_QUERY,aaronrothe,"@chelserlynn ahah è così freddo nel d! e no ma dovresti comunque andare allo spettacolo. fanno cose incredibili"
0,1467841969,Mon Apr 06 22:27:57 PDT 2009,NO_QUERY,ilikeoreos,Sperando che i borbottii di pancia spariscano presto
0,1467842107,Mon Apr 06 22:28:02 PDT 2009,NO_QUERY,wiccabuffy,"@Knights_ No, nessun preavviso. Mi hanno detto che avrei lavorato domani, e poi ho chiamato l'agenzia per un follow-up e mi hanno detto che era finita."
0,1467842299,Mon Apr 06 22:28:03 PDT 2009,NO_QUERY,HiKeri,quasi ora di andare a letto
0,1467842377,Mon Apr 06 22:28:04 PDT 2009,NO_QUERY,bnr0201,Mi manchi, tesoro.. ma finché sei vivo sono felice.. Yawwwnn.. sono stanco amore mio, cercherò di dormire, spero tu abbia avuto un vantaggio
0,1467842448,Mon Apr 06 22:28:05 PDT 2009,NO_QUERY,R_Boucher,Agh... neve!!!
0,1467842568,Mon Apr 06 22:28:07 PDT 2009,NO_QUERY,josiahmcdermott,mi manca Kenny Powers
0,1467842607,Mon Apr 06 22:28:09 PDT 2009,NO_QUERY,VanessaSingline,"@BridgetsBeaches Grazie per averlo fatto sapere alla gente, ma ora sono triste perché il messaggio diretto che ho ricevuto non era in realtà di Bridget"
0,1467842832,Mon Apr 06 22:28:11 PDT 2009,NO_QUERY,varunkumar,"...e, l'India ha perso la sua 100a vittoria nei test e la 10a vittoria consecutiva senza sconfitte."
0,1467842837,Mon Apr 06 22:28:11 PDT 2009,NO_QUERY,JenniOnTheBlock,"@JonathanRKnight Immagino che sia un no allora."
0,1467843075,Mon Apr 06 22:28:15 PDT 2009,NO_QUERY,darkninja757,tristemente va a letto.
0,1467843215,Mon Apr 06 22:28:18 PDT 2009,NO_QUERY,mikecogh,"@ozesteph1992 Peccato sentire questo, Stephan"
0,1467843470,Mon Apr 06 22:28:21 PDT 2009,NO_QUERY,KandiConnection,"@mrsaintnick ehi! parto domattina..."
0,1467843568,Mon Apr 06 22:28:23 PDT 2009,NO_QUERY,joechummer,"Intendevo finire di modificare il mio manoscritto di 536 pagine stasera, ma probabilmente non succederà. E mancano solo 12 pagine"
0,1467843624,Mon Apr 06 22:28:24 PDT 2009,NO_QUERY,kellireneez,sono stato troppo in giro oggi... ora mi fa male la testa
0,1467843647,Mon Apr 06 22:28:24 PDT 2009,NO_QUERY,treehugger25,"@twista202 Non ho ancora letto i diari della Principessa 9 e 10. Saving Francesca mi ha fatto piangere alla fine. Hmm, sono libri facili."
0,1467843734,Mon Apr 06 22:28:26 PDT 2009,NO_QUERY,chatpataa,il mio nokia 1110 è morto..
0,1467843740,Mon Apr 06 22:28:26 PDT 2009,NO_QUERY,ThisStoutjunt,Mia mamma potrebbe avere un cancro al seno, non sapremo nulla per circa una settimana, sono così preoccupato!
0,1467844097,Mon Apr 06 22:28:33 PDT 2009,NO_QUERY,sew_cute,Vado a dormire. Spero che domani sia un giorno migliore.
0,1467844140,Mon Apr 06 22:28:32 PDT 2009,NO_QUERY,Twokids1,"@rumblepurr lol.. vorrei che capissero che l'ora legale è finita e la colazione è un'ora dopo. Continuano a svegliare anche i bambini"
0,1467844157,Mon Apr 06 22:28:32 PDT 2009,NO_QUERY,AKyarnie,"@onemoreproject è patetico"
0,1467844505,Mon Apr 06 22:28:38 PDT 2009,NO_QUERY,luimoral85,Non capisco... Non capisco proprio
0,1467844540,Mon Apr 06 22:28:38 PDT 2009,NO_QUERY,ceironous,HEROES non mi sta convincendo questa stagione...
0,1467844907,Mon Apr 06 22:28:45 PDT 2009,NO_QUERY,brandonmcb,Vivere non in centro non è molto divertente.
0,1467845095,Mon Apr 06 22:28:48 PDT 2009,NO_QUERY,mannyrique,"@jonathanchard Non per quanto riguarda le calorie. Vorrei che il cibo spazzatura fosse senza calorie! Ho mangiato una confezione di Skittles aspri e una Coca-Cola alla ciliegia enorme!"
0,1467845157,Mon Apr 06 22:28:51 PDT 2009,NO_QUERY,styletrain,Il lavoro è difficile
0,1467852031,Mon Apr 06 22:30:34 PDT 2009,NO_QUERY,kscud,"mi sto ammalando, è ora di un tè caldo, studiare e poi dormire"
0,1467852067,Mon Apr 06 22:30:34 PDT 2009,NO_QUERY,kirstenj0y,Ceretta alle sopracciglia. Più dolore
0,1467852789,Mon Apr 06 22:30:45 PDT 2009,NO_QUERY,marculus,Niente Phantasy Star ieri. Vado a lavorare...
0,1467853135,Mon Apr 06 22:30:50 PDT 2009,NO_QUERY,andrewofthediaz,Oh - ho appena ricevuto tutte le mie app MacHeist 3.0 - fantastico. Non ho ricevuto il numero di serie di Espresso però, anche se hanno detto di averlo inviato - vabbè
0,1467853356,Mon Apr 06 22:30:54 PDT 2009,NO_QUERY,dbmendel,Ho scelto il Michigan State per vincere tutto fin dall'inizio. Mi sentivo abbastanza bene riguardo a quella scelta fino a......stasera. Anche gli A's hanno perso.
0,1467853431,Mon Apr 06 22:30:55 PDT 2009,NO_QUERY,erks,è solo al piano di sotto... lavorando
0,1467853479,Mon Apr 06 22:30:56 PDT 2009,NO_QUERY,ringleaderkanon,Mi sento in colpa per averlo fatto
0,1467854062,Mon Apr 06 22:31:05 PDT 2009,NO_QUERY,babibabs,"@RyanSeacrest sono solo io, o lei odia Anoop. Voglio dire seriamente, è un po' cattiva con lui."
0,1467854345,Mon Apr 06 22:31:09 PDT 2009,NO_QUERY,ace587,"@pinkserendipity sì, Sprint ha il 4G solo a Baltimora e Chicago finora"
0,1467854706,Mon Apr 06 22:31:15 PDT 2009,NO_QUERY,ktribb80,Sono bloccato sveglio nel cuore della notte per il secondo giorno consecutivo. E ieri mi sentivo malissimo.
