```csv
obiettivo,id,data,indicatore,utente,testo
0,1468551775,Mar Apr 07 02:21:55 PDT 2009,NO_QUERY,Moe_Weather,"@Bradqb13 Conosco quella sensazione, amico. Resta tranquillo per un po'. Alcune persone sono fatte così..."
0,1468551802,Mar Apr 07 02:21:55 PDT 2009,NO_QUERY,Baby_Queen,"tempo nuvoloso di nuovo, tutti i giorni alla stessa ora piovoso"
0,1468552124,Mar Apr 07 02:22:04 PDT 2009,NO_QUERY,OhLiviAhh,sta ripassando
0,1468552130,Mar Apr 07 02:22:03 PDT 2009,NO_QUERY,dmi,@catvix Sono io? Notizia per me. E mi dispiace per il lavoro
0,1468552168,Mar Apr 07 02:22:04 PDT 2009,NO_QUERY,mars__,"Red Jaguars, Blue Barracudas, Green Monkeys, Orange Iguanas, Purple Parrots e Silver Snakes... ti ricordi Legends of the Hidden Temple?"
0,1468552490,Mar Apr 07 02:22:11 PDT 2009,NO_QUERY,effyobie,"@hairpins haha, beh cosa ti fa pensare che tu non usi parole grandi? SADISTICO! :p cosa ho detto comunque? e no non lo faccio, scusa tesoro"
01468552807,Mar Apr 07 02:22:18 PDT 2009,NO_QUERY,DethInvictus,"@Frumph Ti abbraccerei anch'io! Povero Frumph....."
0,1468552892,Mar Apr 07 02:22:20 PDT 2009,NO_QUERY,mikaylaSTACKkk,Andre Riue sui vicini..a che punto siamo arrivati...internet non funziona lol
0,1468553164,Mar Apr 07 02:22:26 PDT 2009,NO_QUERY,scorpiolady1,"Sembra che oggi pioverà, scommetto che pioverà a secchi non appena uscirò dalla porta principale, è sempre così!!!!, tutto in discesa da oggi"
0,1468553183,Mar Apr 07 02:22:26 PDT 2009,NO_QUERY,courty27,@renee_66 okie dokie! vuoi chiedere ad Ash, Tegan e Yasmin? ho chiesto a Nicole ma ha detto che non può
0,1468553296,Mar Apr 07 02:22:29 PDT 2009,NO_QUERY,Soozintheshed,Tosse a polmoni aperti - di nuovo! L'ho avuta a intermittenza da Natale
0,1468553645,Mar Apr 07 02:22:37 PDT 2009,NO_QUERY,Danni_JH,ho la lingua dolorante dopo essermi bruciata con il chili ieri sera. Ho passato una bella giornata ieri.. grazie ragazzi!
0,1468554091,Mar Apr 07 02:22:48 PDT 2009,NO_QUERY,SamRinny,Sono sveglio, ragazzi, lol
0,1468554127,Mar Apr 07 02:22:48 PDT 2009,NO_QUERY,cheile,@odo_snape_maven ahi! il software di dettatura non rileva il sussurro, eh? so che Meleney ce l'ha ma non so quanto sia buona la ricezione del suono.
0,1468554814,Mar Apr 07 02:23:05 PDT 2009,NO_QUERY,mrhankmanthe3rd,@lauraEchilds va bene, non ti compenserò. controlla il tuo dm?
0,1468554937,Mar Apr 07 02:23:07 PDT 2009,NO_QUERY,MichAtagana,abbastanza malata, vado dal medico ora
0,1468555325,Mar Apr 07 02:23:16 PDT 2009,NO_QUERY,wdtech,brutta giornata
0,1468555873,Mar Apr 07 02:23:30 PDT 2009,NO_QUERY,TRock21,Porto i genitori all'aeroporto... non sono entusiasta di alzarmi così presto. Devo andare al lavoro alle 8.
0,1468555920,Mar Apr 07 02:23:31 PDT 2009,NO_QUERY,Justine_xxx,"si è appena conficcata il mascara nell'occhio, ma amo il mascara, è una benedizione"
0,1468556168,Mar Apr 07 02:23:36 PDT 2009,NO_QUERY,mattbeetar,"@MichAtagana Peccato, cosa c'è che non va?"
0,1468556456,Mar Apr 07 02:23:43 PDT 2009,NO_QUERY,wheelychris,Ho appena ricevuto il mio saggio di Streetcar da Jerry e non va ancora bene... oh uomo, questa sarà una brutta giornata
0,1468556545,Mar Apr 07 02:23:45 PDT 2009,NO_QUERY,Darko_Kun,L'episodio di House di stasera è stato triste. Non posso credere che abbia lasciato lo show! Non riesco più a stare sveglio, sono stanco morto. Ho avuto una lunga giornata. È ora di dormire!
0,1468556667,Mar Apr 07 02:23:48 PDT 2009,NO_QUERY,SterlingHug,"Sono le 5:23 e sono seduto a guardare a malapena I'm Not There. Volevo davvero vedere quel film, ma continuo a distrarmi."
0,1468556716,Mar Apr 07 02:23:48 PDT 2009,NO_QUERY,iforwms,"Ultimo giorno a casa oggi. Prendo il treno domani alle 10. È stata una bella pausa! Ma ora ho bisogno di fare colazione, una doccia e una rasatura!"
0,1468556849,Mar Apr 07 02:23:52 PDT 2009,NO_QUERY,cmckelvey,"ha un gatto malato a casa, vorrei essere lì per tenerle la pelliccia e passarle i fazzoletti"
0,1468557461,Mar Apr 07 02:24:04 PDT 2009,NO_QUERY,sethjeffery,"@chester_see Sì, spesso rischio di correre giù per le scale del DLR ma oggi ho mancato l'ultimo gradino e mi sono slogato la caviglia."
0,1468557855,Mar Apr 07 02:24:13 PDT 2009,NO_QUERY,karlkempobrien,Perché ci vuole così tanto per affrontare una lezione che ha richiesto solo 52 minuti per essere tenuta?! e fuori c'è il sole. Qualcuno mi sta prendendo in giro
0,1468558626,Mar Apr 07 02:24:30 PDT 2009,NO_QUERY,tonibalony89,Un altro compito da fare! E cena con papà domani!
0,1468558857,Mar Apr 07 02:24:35 PDT 2009,NO_QUERY,rainonroof,@JenMcJ lo controllerò. Voglio solo un paio da leggere mentre sono via. Uno nuovo a Liquid Silver. Solo buone letture - ho letto della spazzatura ultimamente
0,1468558868,Mar Apr 07 02:24:36 PDT 2009,NO_QUERY,jonny_wright85,Lavorando ma non vedo l'ora di andare in Thailandia e di questo fine settimana di festa!
0,1468560687,Mar Apr 07 02:25:13 PDT 2009,NO_QUERY,O_Renn,Ewww biscotti e cola non si mescolano bene... Ora mi fa male la pancia
0,1468560811,Mar Apr 07 02:25:15 PDT 2009,NO_QUERY,teenymunchkins,@childrensjewell così dannatamente fastidioso quando succede, vero?? Spero che non copi il tuo lavoro
0,1468560814,Mar Apr 07 02:25:16 PDT 2009,NO_QUERY,kingkbk,Eminem We Made You è SPAZZATURA[/Rosci]! Prenderò l'album di Asher Roth invece, fanculo a lui per il suo flow "culo così"!
0,1468560841,Mar Apr 07 02:25:16 PDT 2009,NO_QUERY,lilprincstasha,Sveglia da un po'... Malata
0,1468561079,Mar Apr 07 02:25:21 PDT 2009,NO_QUERY,krist0ph3r,"@mokshjuneja sì, è una festa ma tutti gli altri lavorano. treni, traffico, tutto incasinato come al solito"
0,1468561183,Mar Apr 07 02:25:23 PDT 2009,NO_QUERY,quinniiii,bleah. odio lavorare alle 5:45 del mattino ogni giorno.
0,1468561339,Mar Apr 07 02:25:27 PDT 2009,NO_QUERY,MrsJeff,Mal di testa. Ancora un po' assonnata! Mi manca il mio bambino così tanto adesso. SVEGLIATI!
0,1468561830,Mar Apr 07 02:25:37 PDT 2009,NO_QUERY,timwhitlock,L'album di Flight of the Conchords è *scomparso* da Spotify. Che succede @spotify_com?
0,1468561884,Mar Apr 07 02:25:38 PDT 2009,NO_QUERY,Laura6476,@LeahEarnshaw awww mi dispiace
0,1468562141,Mar Apr 07 02:25:43 PDT 2009,NO_QUERY,tokyodrastic,La primavera è finalmente arrivata! Fiori di ciliegio a profusione! Peccato che siano così temporanei
0,1468562484,Mar Apr 07 02:25:50 PDT 2009,NO_QUERY,smafian,la testa è stata colpita da una porta oggi.
0,1468562542,Mar Apr 07 02:25:51 PDT 2009,NO_QUERY,teenymunchkins,@MilkyMooMoo bleah! bilanci di fine anno. Devo iniziare i miei anch'io!
0,1468562671,Mar Apr 07 02:25:54 PDT 2009,NO_QUERY,joegbs,Questo è incredibile. Ma riesco a ottenere solo 41 parole al minuto http://play.typeracer.com/
0,1468562701,Mar Apr 07 02:25:54 PDT 2009,NO_QUERY,theXartist,"@flowersophy Ho dormito così tanto quando ero una bambina! Ho iniziato a dormire meno bene quando ho compiuto 20 anni"
0,1468563166,Mar Apr 07 02:26:04 PDT 2009,NO_QUERY,milan_pandya,perché gli amici festeggiano mentre tu sei a digiuno
0,1468563245,Mar Apr 07 02:26:06 PDT 2009,NO_QUERY,HudsonKent,Annoiato di Sims per oggi. Sto ancora pensando a un nome per il mio account YouTube e quello di Luke per pubblicare il nostro nuovo fantastico video, idee gente!!
0,1468563532,Mar Apr 07 02:26:12 PDT 2009,NO_QUERY,mathieule,voglio essere trendy
0,1468563648,Mar Apr 07 02:26:14 PDT 2009,NO_QUERY,PtSwager,stanco, cosa significa pt swagger? mi piace il suono
0,1468563763,Mar Apr 07 02:26:17 PDT 2009,NO_QUERY,holly_oldham,mi sento come se avessi trascurato Twilight, mi dispiace lol
0,1468563907,Mar Apr 07 02:26:20 PDT 2009,NO_QUERY,yayitsfoogie,"@Katestar Oh sì, estremamente divertente quando la persona con cui parli non vuole davvero parlare con te... Sono così sola"
0,1468564279,Mar Apr 07 02:26:28 PDT 2009,NO_QUERY,KingOrKami,"Aggiunto il sistema DNS, la compatibilità è ok e non vedo l'ora delle possibilità ora aperte. Ma devo rielaborare la sequenza introduttiva"
0,1468564407,Mar Apr 07 02:26:31 PDT 2009,NO_QUERY,ThinCasey12,Niente rubinetto dell'acqua fredda nel nostro bagno, mi manca l'acqua fredda
0,1468564669,Mar Apr 07 02:26:36 PDT 2009,NO_QUERY,roopambahl,Un altro incidente con una scarpa! Il giornalista Jarnail Singh ha lanciato una scarpa al Ministro dell'Interno Chidambaram!! Ma ha mancato il bersaglio
0,1468564766,Mar Apr 07 02:26:39 PDT 2009,NO_QUERY,edwinvdbogert,Mi sono rotto un dente ieri, sembra che sia spaccato a metà.
0,1468564855,Mar Apr 07 02:26:41 PDT 2009,NO_QUERY,annaleseisdead,@Wonginator vorrei essere in vacanza di primavera...
0,1468565000,Mar Apr 07 02:26:44 PDT 2009,NO_QUERY,VAMBAY,@theresaxo Non riesco ancora a credere che tu debba traslocare. Verrò dopo il lavoro per aiutarti a dipingere. aww RIP il tuo muro
0,1468565098,Mar Apr 07 02:26:46 PDT 2009,NO_QUERY,Hollywood_Trey,@justanotherjerk Voglio vedere ""No Doubt"" così tanto!!!"
0,1468565154,Mar Apr 07 02:26:47 PDT 2009,NO_QUERY,IcarusWingz,Aw - gli Snapcase non si riuniranno... Devo averlo sognato
0,1468565211,Mar Apr 07 02:26:49 PDT 2009,NO_QUERY,scorpiolady1,"@JonathanRKnight Hai twittato parecchio, e io li ho persi, sono felice di vedere che ti stai divertendo, sempre bello sentirti. x"
0,1468565480,Mar Apr 07 02:26:54 PDT 2009,NO_QUERY,Powla,Vorrei che avessimo internet veloce ADESSO.... non tra 8 anni! http://bit.ly/I72Oi
0,1468565566,Mar Apr 07 02:26:56 PDT 2009,NO_QUERY,Trummell,Mi preparo per il lavoro... 6:30-3:15.. ..
0,1468565579,Mar Apr 07 02:26:56 PDT 2009,NO_QUERY,Jad1987,stupida Abbey National!! Devo prelevare soldi ed è maledettamente chiusa!
0,1468565652,Mar Apr 07 02:26:58 PDT 2009,NO_QUERY,HKHam,@imagethief So dove l'hai trovato... Ma la tua URL è molto più piccola della mia
0,1468566147,Mar Apr 07 02:27:09 PDT 2009,NO_QUERY,cecilia_rollen,"trovandola incredibilmente ingiusta che la mamma si sia abbronzata più di me, anche se ho passato più tempo al sole, mi manca da morire!"
0,1468566187,Mar Apr 07 02:27:10 PDT 2009,NO_QUERY,Suw,"@Dr_Black sì, sono stato invitato ma sarò a San Francisco. Mi dispiace molto perderlo"
0,1468566413,Mar Apr 07 02:27:15 PDT 2009,NO_QUERY,shirodkartejas,Le mie statistiche della classifica DotA su GArena non sembrano essere state aggiornate
0,1468566578,Mar Apr 07 02:27:19 PDT 2009,NO_QUERY,djpain,Leanne è arrabbiata con me
0,1468566786,Mar Apr 07 02:27:24 PDT 2009,NO_QUERY,mattbeetar,"@MichAtagana Ahh mi dispiace. Sembra che ci sia un brutto virus in giro... Che peccato Atagana!"
0,1468566821,Mar Apr 07 02:27:24 PDT 2009,NO_QUERY,HazeBeLit,"Amber, non so quanto spesso controlli questo, ma mi manchi davvero tanto in questo momento. Davvero tanto. Voglio un abbraccio &lt;/Beth&gt;"
0,1468566823,Mar Apr 07 02:27:25 PDT 2009,NO_QUERY,leppardette,Ho mangiato troppi Oreo ieri. Mi sento molto male oggi
0,1468566973,Mar Apr 07 02:27:27 PDT 2009,NO_QUERY,pjvandesande,"@mauricedb Ho provato anche lo Sitecom, ma mi sembrava troppo giocattolo"
0,1468567016,Mar Apr 07 02:27:28 PDT 2009,NO_QUERY,lah3x,Non mi piacerà mai alzarmi alle 5 del mattino, stupido orario di lavoro.
0,1468567161,Mar Apr 07 02:27:32 PDT 2009,NO_QUERY,Mina_Minaa,ho bisogno di coccole adesso
0,1468567420,Mar Apr 07 02:27:38 PDT 2009,NO_QUERY,epi_longo,"http://tr.im/imOv ï¿½i, bï¿½c H?i Tho?i th? lï¿½ giï¿½ t? cu?c ??i r?i ( Mï¿½nh v?n cï¿½n nh? cï¿½i nhï¿½ t?p th? bï¿½ tï¿½ c?a bï¿½c ï¿½ ? ch? Tr?i "
0,1468567566,Mar Apr 07 02:27:41 PDT 2009,NO_QUERY,gracec02,Awww le mie Whitestrips non restano attaccate
0,1468567750,Mar Apr 07 02:27:45 PDT 2009,NO_QUERY,sugree,Soluna è più lenta di Accord
0,1468568084,Mar Apr 07 02:27:53 PDT 2009,NO_QUERY,mcCutcheon,@Contendo merda... è orribile! povero ragazzo...
0,1468568311,Mar Apr 07 02:27:58 PDT 2009,NO_QUERY,generousdesignr,Btw Eventbox è disponibile gratuitamente su Macheist per tutti i visitatori. Purtroppo sono passato a Tweetdeck http://macheist.com
0,1468568623,Mar Apr 07 02:28:04 PDT 2009,NO_QUERY,ronanohart,la mia schiena è a pezzi
0,1468568699,Mar Apr 07 02:28:06 PDT 2009,NO_QUERY,d33j4y,"hmm, quindi il sole che splende attraverso le mie tende ha illuminato la mia stanza e mi ha svegliato. non riesco a dormire adesso, le 10 sono troppo presto per svegliarsi!"
0,1468569024,Mar Apr 07 02:28:11 PDT 2009,NO_QUERY,masoomtulsiani,odia le lezioni di matematica durante le vacanze.. volevo sincronizzare il mio i-pod con le ultime tracce e podcast! Dovrò aspettare di tornare a casa #fb
0,1468569320,Mar Apr 07 02:28:18 PDT 2009,NO_QUERY,thaibaminh,V?a bï¿½ d?y kh?i gi??ng. M?t quï¿½
0,1468569419,Mar Apr 07 02:28:21 PDT 2009,NO_QUERY,jules_shorty,@garcevisage Aww il tuo microfono ha funzionato?
0,1468569726,Mar Apr 07 02:28:27 PDT 2009,NO_QUERY,FatherBennyCake,"@Gemmaface Aww Gemma, spero tu non sia"
0,1468570008,Mar Apr 07 02:28:33 PDT 2009,NO_QUERY,CathyIreland,Dov'è la mia barra di ricerca? Come mai Aoife ne ha una e io no? Twitter deve preferirla a me
0,1468570328,Mar Apr 07 02:28:40 PDT 2009,NO_QUERY,eleanorng,@suilin nobuuuuuuu!!! sei una ragazza malvagia
0,1468570594,Mar Apr 07 02:28:45 PDT 2009,NO_QUERY,wwjackjohnsondo,Vorrei stare giocando a Reindeer Games a Fowler...
0,1468570828,Mar Apr 07 02:28:50 PDT 2009,NO_QUERY,__juh__,cercando di scrivere un saggio in inglese. Doloroso
0,1468570860,Mar Apr 07 02:28:51 PDT 2009,NO_QUERY,Sharontweet,@missymoouk Oh no!! Lo so. Non ho pianto così tanto da quando gli Wham si sono sciolti.....
0,1468570896,Mar Apr 07 02:28:51 PDT 2009,NO_QUERY,tinker6274,mamma... la scuola è chiusa oggi?
0,1468570995,Mar Apr 07 02:28:54 PDT 2009,NO_QUERY,xxloolooxx,@WestEndActress nooo non avresti dovuto cancellarlo x
0,1468571245,Mar Apr 07 02:28:58 PDT 2009,NO_QUERY,chloehalone,"@kaitlinmonroe Aww, sembra così divertente! Sono così delusa di averlo perso. Sei riuscita a incontrare qualcuno?"
0,1468571262,Mar Apr 07 02:28:59 PDT 2009,NO_QUERY,Celz29,cercando di controllare la mia bolletta telefonica online, ma sembra che non mi voglia bene!
0,1468571685,Mar Apr 07 02:29:09 PDT 2009,NO_QUERY,franforlizzi,Manu Ginobili è fuori per il resto della stagione e i playoff
0,1468571755,Mar Apr 07 02:29:11 PDT 2009,NO_QUERY,newtriks,"Sì, adoro FireBug ma basta, inizierò a usare Safari4/Charles + abbandonerò FF e vedrò come vanno i debugging, troppi crash di FF"
0,1468571863,Mar Apr 07 02:29:13 PDT 2009,NO_QUERY,bryanparker,I film tristi mi fanno pensare a cose a cui non voglio davvero pensare
0,1468571878,Mar Apr 07 02:29:13 PDT 2009,NO_QUERY,ninjamoeba,Vorrei che ci fosse qualcosa per cena.
0,1468572021,Mar Apr 07 02:29:16 PDT 2009,NO_QUERY,DG_09,Sono sveglio... ho dormito un'ora ieri sera... Morte....
0,1468572028,Mar Apr 07 02:29:16 PDT 2009,NO_QUERY,nicolasgilles,a prendere il cane, il certificato medico, e tornare al lavoro
0,1468572476,Mar Apr 07 02:29:27 PDT 2009,NO_QUERY,RedVelvetHeart,"mi hanno appena dato i miei ordini, devo andare a lavorare, evviva"
0,1468572912,Mar Apr 07 02:29:37 PDT 2009,NO_QUERY,andrewmcphee,"muovi muovi muovi, continua a muovere quelle scatole, Rawhide!! credo di essere impazzito a furia di muovermi"
0,1468572937,Mar Apr 07 02:29:38 PDT 2009,NO_QUERY,serengetisunset,Perché Changes di 2Pac non è su iTunes? Che peccato
0,1468573416,Mar Apr 07 02:29:49 PDT 2009,NO_QUERY,jmason,"ugh. stupido bug nel backend di SpamAssassin rule-QA scoperto, ci vorrà un po' per sistemarlo. aggiunto alla lista TODO"
0,1468573554,Mar Apr 07 02:29:51 PDT 2009,NO_QUERY,jnjr83,@babyvtec sì.. Hw
0,1468573574,Mar Apr 07 02:29:51 PDT 2009,NO_QUERY,123lottie,il tuttofare mi ha appena dato buca
0,1468573723,Mar Apr 07 02:29:55 PDT 2009,NO_QUERY,hodgkinsonx,ciao twittatori, sono così stanco in questo momento. MI STO ADDORMENTANDO SU MSN! Penso che oggi sarà una giornata meno pigra ;P xx
0,1468573879,Mar Apr 07 02:29:58 PDT 2009,NO_QUERY,katkin85,stanco di stare male
0,1468574100,Mar Apr 07 02:30:02 PDT 2009,NO_QUERY,rehan_92,wow. tutti hanno abbandonato Twitter
0,1468574354,Mar Apr 07 02:30:05 PDT 2009,NO_QUERY,RedVelvetHeart,"mi hanno appena dato i miei ordini, devo andare a lavorare, evviva"
0,1468574812,Mar Apr 07 02:30:13 PDT 2009,NO_QUERY,retorta,"@andrerib Oh, oggi non mi è possibile. Questioni familiari, ma cercherò di partecipare alla prossima!"
0,1468574970,Mar Apr 07 02:30:16 PDT 2009,NO_QUERY,sadeburnett,buongiorno mondo. ho il raffreddore.. mi brucia la gola!
0,1468575290,Mar Apr 07 02:30:21 PDT 2009,NO_QUERY,yazza9,Buongiorno gente. Vado a fare colazione e poi mi sistemo e poi devo iniziare i compiti, niente pigrizia oggi. Xx
0,1468575292,Mar Apr 07 02:30:21 PDT 2009,NO_QUERY,LDelphian,Credo che dovrei andare a letto... Devo alzarmi tra 5,5 ore... non riesco a dormire ultimamente, troppo stressato perché il sito non è ancora pronto
0,1468575547,Mar Apr 07 02:30:26 PDT 2009,NO_QUERY,wakeuphate,"@aventure Questo è Windows per te... Devo affrontare circa 20 server Windows e 180 macchine Windows che si comportano male ogni giorno... sparami"
0,1468575633,Mar Apr 07 02:30:28 PDT 2009,NO_QUERY,jnjr83,"@babyvtec cavolo, è così tardi per te!! Buona fortuna al lavoro domani. Sono così stanca anch'io. Ti voglio bene!"
0,1468575832,Mar Apr 07 02:30:32 PDT 2009,NO_QUERY,RedVelvetHeart,"mi hanno appena dato i miei ordini, devo andare a lavorare, evviva........."
0,1468576197,Mar Apr 07 02:30:38 PDT 2009,NO_QUERY,shutupstupidho,@DanaEatsYou ahahaha mi dispiace non volevo. e dovresti filmare il giorno della sciocchezza! è barare farlo il giorno prima!
0,1468576909,Mar Apr 07 02:30:52 PDT 2009,NO_QUERY,scorpiolady1,"@DonnieWahlberg Sagge parole ma la vita a volte non va come si pianifica, la vita ha l'abitudine di buttarti giù quando sei già a terra."
0,1468577526,Mar Apr 07 02:31:03 PDT 2009,NO_QUERY,abby_behappy,Mamma mia, piove d'estate a causa del riscaldamento globale?
0,1468577939,Mar Apr 07 02:31:12 PDT 2009,NO_QUERY,Lani_bears,@Pigman adoro il tempo più fresco con il trenchcoat!! ma NON voglio le sere più buie perché è spaventoso correre di notte
0,1468577950,Mar Apr 07 02:31:12 PDT 2009,NO_QUERY,punkie331,chiudo gli occhi e vedo il tuo viso.. :/ quando finirà? ::sospiro per 5 volte::
0,1468578020,Mar Apr 07 02:31:14 PDT 2009,NO_QUERY,rebekahthornton,Ho salutato il marito a Bristol! Mi manca già
0,1468578118,Mar Apr 07 02:31:15 PDT 2009,NO_QUERY,jorja_xoxo,Facendo i compiti
0,1468578189,Mar Apr 07 02:31:17 PDT 2009,NO_QUERY,AviiS,@HopeOk ma lo sarò presto. -muore-
0,1468578405,Mar Apr 07 02:31:22 PDT 2009,NO_QUERY,l_brown,"@rustyrockets Ti darò cinque sterline per la multa - non molto, ma sono al verde per aver pagato la ceretta alle sopracciglia di Al Darling"
